# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 09:27:22 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
#
pl_name	pl_orbper	pl_orbpererr1	pl_orbpererr2	pl_orbperlim	pl_rade	pl_radeerr1	pl_radeerr2	pl_radelim	pl_trandur	pl_trandurerr1	pl_trandurerr2	pl_trandurlim
Kepler-1120 b	2.94902905	0.00000747	-0.00000747	0	1.510	0.380	-0.130	0	2.0393000	0.0639000	-0.0639000	0
Kepler-1120 b	2.94903816	0.00000931	-0.00000931	0								
Kepler-1121 b	13.15141081	0.00005864	-0.00005864	0	1.700	0.970	-0.420	0	5.6035000	0.0857000	-0.0857000	0
Kepler-1121 b	13.15107959	0.00003656	-0.00003656	0								
Kepler-1121 b	13.15149746	0.00000668	-0.00000668	0					5.5256000			0
Kepler-1121 b	13.15127000	0.00019000	-0.00019000	0	1.530	0.550	-0.550	0	5.3559000			0
Kepler-1121 b	13.15141081	0.00005864	-0.00005864	0	1.910	0.480	-0.460	0	5.6035000	0.0857000	-0.0857000	0
Kepler-1121 b	13.15141081	0.00005864	-0.00005864	0	1.700	0.970	-0.420	0	5.6035000	0.0857000	-0.0857000	0
Kepler-1121 b	13.15140223	0.00007976	-0.00007976	0	1.870	0.350	-0.390	0	5.4390000	0.1330000	-0.1330000	0
Kepler-1121 b	13.15140223	0.00007976	-0.00007976	0				0				0
Kepler-1121 b	13.15141081	0.00005864	-0.00005864	0	1.700	0.970	-0.420	0	5.6035000	0.0857000	-0.0857000	0
Kepler-1121 b					1.679	0.077	-0.241	0				
Kepler-1122 b	42.19173570	0.00029960	-0.00029960	0	2.040	0.270	-0.140	0	7.1080000	0.1500000	-0.1500000	0
Kepler-1122 b					2.657	0.186	-0.148	0				
Kepler-1122 b	42.19173570	0.00029960	-0.00029960	0	2.010	0.660	-0.160	0	7.1080000	0.1500000	-0.1500000	0
Kepler-1122 b	42.19183310	0.00035610	-0.00035610	0	2.350	0.320	-0.330	0	7.0830000	0.1900000	-0.1900000	0
Kepler-1122 b	42.19183310	0.00035610	-0.00035610	0				0				0
Kepler-1122 b	42.19173570	0.00029960	-0.00029960	0	2.010	0.660	-0.160	0	7.1080000	0.1500000	-0.1500000	0
Kepler-1122 b	42.19165167	0.00015147	-0.00015147	0								
Kepler-1122 b	42.19204934	0.00001252	-0.00001252	0					7.6892000			0
Kepler-1122 b	42.19173570	0.00029960	-0.00029960	0	2.010	0.660	-0.160	0	7.1080000	0.1500000	-0.1500000	0
Kepler-1122 b	42.19301000	0.00085000	-0.00085000	0	2.040	0.490	-0.490	0	7.3123000			0
Kepler-1123 b	4.33946454	0.00001178	-0.00001178	0	1.690	0.660	-0.130	0	2.2973000	0.0664000	-0.0664000	0
Kepler-1123 b	4.33945690	0.00001070	-0.00001070	0	2.110	0.290	-0.290	0	2.3652000	0.0607000	-0.0607000	0
Kepler-1123 b	4.33946454	0.00001178	-0.00001178	0	1.690	0.660	-0.130	0	2.2973000	0.0664000	-0.0664000	0
Kepler-1123 b	4.33946000	0.00004200	-0.00004200	0	1.460	0.890	-0.890	0	2.3145000			0
Kepler-1123 b					1.681	0.245	-0.235	0				
Kepler-1123 b	4.33946454	0.00001178	-0.00001178	0	1.690	0.660	-0.130	0	2.2973000	0.0664000	-0.0664000	0
Kepler-1123 b	4.33945690	0.00001070	-0.00001070	0				0				0
Kepler-1123 b	4.33946035	0.00001532	-0.00001532	0								
Kepler-1123 b	4.33946454	0.00001178	-0.00001178	0	1.670	0.250	-0.110	0	2.2973000	0.0664000	-0.0664000	0
Kepler-1124 b	2.85237500	0.00001400	-0.00001400	0	3.300	1.400	-1.400	0	0.8343000			0
Kepler-1124 b	2.85234897	0.00000303	-0.00000303	0	1.790	0.200	-0.190	0	0.7060000	0.0475000	-0.0475000	0
Kepler-1124 b	2.85234897	0.00000303	-0.00000303	0	1.790	0.200	-0.190	0	0.7060000	0.0475000	-0.0475000	0
Kepler-1124 b	2.85234584	0.00000195	-0.00000195	0								
Kepler-1124 b	2.85234897	0.00000303	-0.00000303	0	1.790	0.200	-0.190	0	0.7060000	0.0475000	-0.0475000	0
Kepler-1124 b	2.85234826	0.00000293	-0.00000293	0	1.660	0.180	-0.200	0	0.7051000	0.0395000	-0.0395000	0
Kepler-1124 b	2.85234897	0.00000303	-0.00000303	0	1.280	0.120	-0.070	0	0.7060000	0.0475000	-0.0475000	0
Kepler-1124 b	2.85234826	0.00000293	-0.00000293	0				0				0
Kepler-1124 b					1.971	0.076	-0.099	0				
Kepler-1125 b	17.67006420	0.00011760	-0.00011760	0	1.580	0.550	-0.130	0	5.7720000	0.1640000	-0.1640000	0
Kepler-1125 b	17.67006420	0.00011760	-0.00011760	0	1.840	0.300	-0.180	0	5.7720000	0.1640000	-0.1640000	0
Kepler-1125 b	17.67006420	0.00011760	-0.00011760	0	1.580	0.550	-0.130	0	5.7720000	0.1640000	-0.1640000	0
Kepler-1125 b					4.949	0.697	-1.083	0				
Kepler-1125 b	17.67018914	0.00001013	-0.00001013	0					6.2159000			0
Kepler-1125 b	17.67002910	0.00012260	-0.00012260	0				0				0
Kepler-1125 b	17.67006420	0.00011760	-0.00011760	0	1.580	0.550	-0.130	0	5.7720000	0.1640000	-0.1640000	0
Kepler-1125 b	17.67089000	0.00032000	-0.00032000	0	1.780	0.390	-0.390	0	6.2978000			0
Kepler-1125 b	17.67002910	0.00012260	-0.00012260	0	2.890	0.490	-0.480	0	6.6930000	0.1880000	-0.1880000	0
Kepler-1126 b	108.59332900	0.00100300	-0.00100300	0	1.730	0.210	-0.140	0	7.9880000	0.1920000	-0.1920000	0
Kepler-1126 b	108.59311300	0.00113000	-0.00113000	0				0				0
Kepler-1126 b	108.59309252	0.00000992	-0.00000992	0					8.0471000			0
Kepler-1126 b	108.59332900	0.00100300	-0.00100300	0	1.580	0.690	-0.110	0	7.9880000	0.1920000	-0.1920000	0
Kepler-1126 b	108.59213479	0.00053046	-0.00053046	0								
Kepler-1126 b	108.59332900	0.00100300	-0.00100300	0	1.580	0.690	-0.110	0	7.9880000	0.1920000	-0.1920000	0
Kepler-1126 b	108.59311300	0.00113000	-0.00113000	0	1.680	0.210	-0.210	0	7.9890000	0.2340000	-0.2340000	0
Kepler-1126 b	108.59300000	0.00100000	-0.00100000	0	1.890	0.720	-0.720	0	8.0975000			0
Kepler-1126 b					1.684	0.104	-0.085	0				
Kepler-1126 b	108.59332900	0.00100300	-0.00100300	0	1.580	0.690	-0.110	0	7.9880000	0.1920000	-0.1920000	0
Kepler-1126 c	199.66799930			0	1.682			0				
Kepler-1126 c	199.66453700	0.00293500	-0.00293500	0	1.540	0.660	-0.110	0	8.5830000	0.3470000	-0.3470000	0
Kepler-1126 c	199.66876000	0.00396100	-0.00396100	0	1.450	0.180	-0.180	0	8.9960000	0.4830000	-0.4830000	0
Kepler-1126 c	199.66453700	0.00293500	-0.00293500	0	1.540	0.660	-0.110	0	8.5830000	0.3470000	-0.3470000	0
Kepler-1126 c	199.66453700	0.00293500	-0.00293500	0	1.540	0.660	-0.110	0	8.5830000	0.3470000	-0.3470000	0
Kepler-1126 c	199.66729069	0.00003710	-0.00003710	0					8.9179000			0
Kepler-1126 c	199.66876000	0.00396100	-0.00396100	0				0				0
Kepler-1127 b					1.372	0.087	-0.086	0				
Kepler-1127 b	5.12332040	0.00002060	-0.00002060	0				0				0
Kepler-1127 b	5.12330347	0.00002272	-0.00002272	0	1.580	0.460	-0.110	0	2.9984000	0.0813000	-0.0813000	0
Kepler-1127 b	5.12365752	0.00001812	-0.00001812	0								
Kepler-1127 b	5.12330347	0.00002272	-0.00002272	0	1.580	0.460	-0.110	0	2.9984000	0.0813000	-0.0813000	0
Kepler-1127 b	5.12330347	0.00002272	-0.00002272	0	1.580	0.460	-0.110	0	2.9984000	0.0813000	-0.0813000	0
Kepler-1127 b	5.12332040	0.00002060	-0.00002060	0	1.650	0.170	-0.200	0	2.7466000	0.0920000	-0.0920000	0
Kepler-1127 b	5.12330347	0.00002272	-0.00002272	0	1.960	0.310	-0.420	0	2.9984000	0.0813000	-0.0813000	0
Kepler-1127 b	5.12333800	0.00007200	-0.00007200	0	1.330	0.290	-0.290	0	2.7419000			0
Kepler-1128 b	61.61745280	0.00035730	-0.00035730	0				0				0
Kepler-1128 b	61.61745280	0.00035730	-0.00035730	0	3.360	0.410	-0.200	0	3.8160000	0.1480000	-0.1480000	0
Kepler-1128 b	61.61781670	0.00033370	-0.00033370	0	3.590	1.360	-0.250	0	3.7520000	0.1490000	-0.1490000	0
Kepler-1128 b	61.61797658	0.00000845	-0.00000845	0					3.5706000			0
Kepler-1128 b	61.61781670	0.00033370	-0.00033370	0	3.590	1.360	-0.250	0	3.7520000	0.1490000	-0.1490000	0
Kepler-1128 b					3.078	0.249	-0.216	0				
Kepler-1128 b	61.61781670	0.00033370	-0.00033370	0	3.590	1.360	-0.250	0	3.7520000	0.1490000	-0.1490000	0
Kepler-1128 b	61.61781670	0.00033370	-0.00033370	0	3.650	0.530	-0.340	0	3.7520000	0.1490000	-0.1490000	0
Kepler-1128 b	61.61929000	0.00094000	-0.00094000	0	3.200	2.200	-2.200	0	3.7864000			0
Kepler-1129 b					3.325	0.205	-0.686	0				
Kepler-1129 b	24.33982020	0.00014340	-0.00014340	0				0				0
Kepler-1129 b	24.33982020	0.00014340	-0.00014340	0	5.090	0.850	-1.130	0	3.8910000	0.1300000	-0.1300000	0
Kepler-1129 b	24.33977289	0.00011724	-0.00011724	0								
Kepler-1129 b	24.33978040	0.00012980	-0.00012980	0	2.980	1.170	-0.370	0	3.2920000	0.1170000	-0.1170000	0
Kepler-1129 b	24.34003000	0.00015000	-0.00015000	0	3.500	1.100	-1.100	0	3.5893000			0
Kepler-1129 b	24.33975292	0.00000602	-0.00000602	0					3.5133000			0
Kepler-1129 b	24.33978040	0.00012980	-0.00012980	0	2.960	0.510	-0.330	0	3.2920000	0.1170000	-0.1170000	0
Kepler-1129 b	24.33978040	0.00012980	-0.00012980	0	2.980	1.170	-0.370	0	3.2920000	0.1170000	-0.1170000	0
Kepler-1129 b	24.33978040	0.00012980	-0.00012980	0	2.980	1.170	-0.370	0	3.2920000	0.1170000	-0.1170000	0
Kepler-1129 c	76.53628250	0.00000916	-0.00000916	0					5.8297000			0
Kepler-1129 c	76.53695860	0.00075860	-0.00075860	0	2.750	1.080	-0.340	0	5.6930000	0.1740000	-0.1740000	0
Kepler-1129 c	76.53695860	0.00075860	-0.00075860	0	2.750	1.080	-0.340	0	5.6930000	0.1740000	-0.1740000	0
Kepler-1129 c	76.53695310	0.00082360	-0.00082360	0				0				0
Kepler-1129 c					2.438	0.185	-0.166	0				
Kepler-1129 c	76.53695310	0.00082360	-0.00082360	0	3.730	0.630	-0.830	0	5.5740000	0.2100000	-0.2100000	0
Kepler-1129 c	76.53569402	0.00044666	-0.00044666	0								
Kepler-1129 c	76.53695860	0.00075860	-0.00075860	0	2.730	0.460	-0.270	0	5.6930000	0.1740000	-0.1740000	0
Kepler-1129 c	76.53695860	0.00075860	-0.00075860	0	2.750	1.080	-0.340	0	5.6930000	0.1740000	-0.1740000	0
Kepler-113 b					2.164	0.092	-0.184	0				
Kepler-113 b	4.75400122	0.00000071	-0.00000071	0					2.8501000			0
Kepler-113 b	4.75400072	0.00000285	-0.00000285	0	2.000	0.140	-0.060	0	2.5394000	0.0219000	-0.0219000	0
Kepler-113 b	4.75400115	0.00000295	-0.00000295	0	1.900	0.080	-0.090	0	2.5037000	0.0180000	-0.0180000	0
Kepler-113 b	4.75399400	0.00001100	-0.00001100	0	2.070	0.110	-0.110	0	2.5968000			0
Kepler-113 b	4.75400115	0.00000295	-0.00000295	0	1.900	0.080	-0.090	0	2.5037000	0.0180000	-0.0180000	0
Kepler-113 b	4.75400115			0	2.001	0.066	-0.066	0				
Kepler-113 b	4.75400115	0.00000295	-0.00000295	0	1.900	0.080	-0.090	0	2.5037000	0.0180000	-0.0180000	0
Kepler-113 b	4.75400072	0.00000285	-0.00000285	0				0				0
Kepler-113 b	4.75400115	0.00000295	-0.00000295	0	1.990	0.050	-0.060	0	2.5037000	0.0180000	-0.0180000	0
Kepler-113 b	4.75400425	0.00000249	-0.00000249	0								
Kepler-113 b	4.75400000			0	1.820	0.050	-0.050	0				
Kepler-113 c	8.92507637			0	2.662	0.173	-0.173	0				
Kepler-113 c	8.92507952	0.00000599	-0.00000599	0				0				0
Kepler-113 c	8.92507952	0.00000599	-0.00000599	0	2.360	0.160	-0.080	0	2.6766000	0.0265000	-0.0265000	0
Kepler-113 c	8.92507440	0.00000077	-0.00000077	0					2.8497000			0
Kepler-113 c	8.92507637	0.00000626	-0.00000626	0	2.540	0.100	-0.130	0	2.7123000	0.0428000	-0.0428000	0
Kepler-113 c					2.545	0.112	-0.249	0				
Kepler-113 c	8.92507637	0.00000626	-0.00000626	0	2.540	0.100	-0.130	0	2.7123000	0.0428000	-0.0428000	0
Kepler-113 c	8.92507000			0	2.180	0.060	-0.060	0				
Kepler-113 c	8.92507637	0.00000626	-0.00000626	0	2.620	0.050	-0.320	0	2.7123000	0.0428000	-0.0428000	0
Kepler-113 c	8.92511300	0.00002200	-0.00002200	0	2.470	0.130	-0.130	0	2.7667000			0
Kepler-113 c	8.92507637	0.00000626	-0.00000626	0	2.540	0.100	-0.130	0	2.7123000	0.0428000	-0.0428000	0
Kepler-113 c	8.92506448	0.00000571	-0.00000571	0								
Kepler-1130 b	5.45298175			0	0.848	0.100	-0.100	0				
Kepler-1130 b	5.45300000	0.00004900	-0.00004900	0	0.970	0.410	-0.410	0	2.2415000			0
Kepler-1130 b	5.45298175	0.00001294	-0.00001294	0	0.860	0.140	-0.040	0	2.1051000	0.0591000	-0.0591000	0
Kepler-1130 b	5.45298742	0.00001820	-0.00001820	0				0				0
Kepler-1130 b	5.45298475	0.00001365	-0.00001365	0								
Kepler-1130 b	5.45298175	0.00001294	-0.00001294	0	0.800	0.160	-0.030	0	2.1051000	0.0591000	-0.0591000	0
Kepler-1130 b	5.45298175	0.00001294	-0.00001294	0	0.860	0.140	-0.040	0	2.1051000	0.0591000	-0.0591000	0
Kepler-1130 b	5.45298175	0.00001294	-0.00001294	0	0.860	0.140	-0.040	0	2.1051000	0.0591000	-0.0591000	0
Kepler-1130 b	5.45298742	0.00001820	-0.00001820	0	0.920	0.100	-0.030	0	2.1328000	0.0774000	-0.0774000	0
Kepler-1130 b	5.45301646	0.00000390	-0.00000390	0					2.4465000			0
Kepler-1130 b					0.950	0.076	-0.161	0				
Kepler-1130 c	3.26661204			0	0.644	0.030	-0.030	0				
Kepler-1130 c	3.26662733	0.00001395	-0.00001395	0				0				0
Kepler-1130 c	3.26662733	0.00001395	-0.00001395	0	0.680	0.080	-0.030	0	2.0560000	0.1130000	-0.1130000	0
Kepler-1130 c	3.26660600	0.00003800	-0.00003800	0	0.750	0.320	-0.320	0	2.1255000			0
Kepler-1130 c	3.26661204	0.00000985	-0.00000985	0	0.660	0.100	-0.040	0	2.0589000	0.0772000	-0.0772000	0
Kepler-1130 c	3.26663995			0	0.792			0				
Kepler-1130 c	3.26661204	0.00000985	-0.00000985	0	0.660	0.100	-0.040	0	2.0589000	0.0772000	-0.0772000	0
Kepler-1130 c	3.26661204	0.00000985	-0.00000985	0	0.660	0.100	-0.040	0	2.0589000	0.0772000	-0.0772000	0
Kepler-1130 d	4.27225316	0.00001520	-0.00001520	0	0.650	0.100	-0.030	0	2.1432000	0.0883000	-0.0883000	0
Kepler-1130 d	4.27225017			0	0.645			0				
Kepler-1130 d	4.27225316	0.00001520	-0.00001520	0	0.650	0.100	-0.030	0	2.1432000	0.0883000	-0.0883000	0
Kepler-1130 d	4.27226421	0.00002236	-0.00002236	0				0				0
Kepler-1130 d	4.27226421	0.00002236	-0.00002236	0	0.640	0.070	-0.030	0	2.1130000	0.1250000	-0.1250000	0
Kepler-1130 d	4.27225316			0	0.639	0.029	-0.029	0				
Kepler-1130 d	4.27225316	0.00001520	-0.00001520	0	0.650	0.100	-0.030	0	2.1432000	0.0883000	-0.0883000	0
Kepler-1130 d	4.27235400	0.00006200	-0.00006200	0	0.710	0.300	-0.300	0	2.2432000			0
Kepler-1131 b	3.53232449	0.00001266	-0.00001266	0	1.440	0.490	-0.130	0	2.8072000	0.0887000	-0.0887000	0
Kepler-1131 b	3.53229200	0.00004500	-0.00004500	0	1.400	0.500	-0.500	0	3.0195000			0
Kepler-1131 b	3.53232449	0.00001266	-0.00001266	0	1.440	0.490	-0.130	0	2.8072000	0.0887000	-0.0887000	0
Kepler-1131 b	3.53232429	0.00002290	-0.00002290	0	1.430	0.210	-0.070	0	2.7650000	0.1560000	-0.1560000	0
Kepler-1131 b	3.53232449	0.00001266	-0.00001266	0	1.440	0.490	-0.130	0	2.8072000	0.0887000	-0.0887000	0
Kepler-1131 b	3.53236922	0.00001270	-0.00001270	0								
Kepler-1131 b	3.53232449	0.00001266	-0.00001266	0	1.590	0.360	-0.150	0	2.8072000	0.0887000	-0.0887000	0
Kepler-1131 b	3.53232429	0.00002290	-0.00002290	0				0				0
Kepler-1131 b					1.464	0.099	-0.125	0				
Kepler-1132 b	62.89162280	0.00045230	-0.00045230	0	2.060	0.420	-0.150	0	6.8670000	0.1850000	-0.1850000	0
Kepler-1132 b	62.89178098	0.00041610	-0.00041610	0								
Kepler-1132 b	62.89080000	0.00140000	-0.00140000	0	2.190	0.590	-0.590	0	6.8967000			0
Kepler-1132 b	62.89162280	0.00045230	-0.00045230	0	2.350	0.190	-0.170	0	6.8670000	0.1850000	-0.1850000	0
Kepler-1132 b	62.89174930	0.00046370	-0.00046370	0	2.500	0.120	-0.210	0	6.8310000	0.1810000	-0.1810000	0
Kepler-1132 b					2.361	0.536	-0.196	0				
Kepler-1132 b	62.89174930	0.00046370	-0.00046370	0				0				0
Kepler-1132 b	62.89162280	0.00045230	-0.00045230	0	2.060	0.420	-0.150	0	6.8670000	0.1850000	-0.1850000	0
Kepler-1132 b	62.89270326	0.00001051	-0.00001051	0					6.9346000			0
Kepler-1132 b	62.89162280	0.00045230	-0.00045230	0	2.060	0.420	-0.150	0	6.8670000	0.1850000	-0.1850000	0
Kepler-1133 b	11.55562042	0.00003102	-0.00003102	0	2.110	0.250	-0.090	0	1.6758000	0.0649000	-0.0649000	0
Kepler-1133 b	11.55558875	0.00000310	-0.00000310	0					1.8649000			0
Kepler-1133 b	11.55559918	0.00003695	-0.00003695	0								
Kepler-1133 b	11.55562343	0.00003409	-0.00003409	0	1.720	0.750	-0.130	0	1.6536000	0.0748000	-0.0748000	0
Kepler-1133 b	11.55562042	0.00003102	-0.00003102	0				0				0
Kepler-1133 b					2.061	0.117	-0.350	0				
Kepler-1133 b	11.55562343	0.00003409	-0.00003409	0	1.720	0.750	-0.130	0	1.6536000	0.0748000	-0.0748000	0
Kepler-1133 b	11.55562343	0.00003409	-0.00003409	0	1.720	0.750	-0.130	0	1.6536000	0.0748000	-0.0748000	0
Kepler-1133 b	11.55562343	0.00003409	-0.00003409	0	1.970	0.240	-0.150	0	1.6536000	0.0748000	-0.0748000	0
Kepler-1133 b	11.55560000	0.00009600	-0.00009600	0	1.800	1.000	-1.000	0	1.6141000			0
Kepler-1134 b	17.13263989	0.00008204	-0.00008204	0	2.600	1.040	-0.210	0	3.0540000	0.1040000	-0.1040000	0
Kepler-1134 b	17.13263989	0.00008204	-0.00008204	0	2.640	0.210	-0.260	0	3.0540000	0.1040000	-0.1040000	0
Kepler-1134 b	17.13263989	0.00008204	-0.00008204	0	2.600	1.040	-0.210	0	3.0540000	0.1040000	-0.1040000	0
Kepler-1134 b	17.13263989	0.00008204	-0.00008204	0	2.600	1.040	-0.210	0	3.0540000	0.1040000	-0.1040000	0
Kepler-1134 b	17.13268832	0.00008580	-0.00008580	0								
Kepler-1134 b					2.190	0.197	-0.183	0				
Kepler-1134 b	17.13271000	0.00032000	-0.00032000	0	2.400	1.200	-1.200	0	3.1056000			0
Kepler-1134 b	17.13263125	0.00007892	-0.00007892	0				0				0
Kepler-1134 b	17.13269367	0.00000611	-0.00000611	0					3.1268000			0
Kepler-1134 b	17.13263125	0.00007892	-0.00007892	0	2.310	0.510	-0.220	0	3.0555000	0.0958000	-0.0958000	0
Kepler-1135 b	76.95785700	0.00071040	-0.00071040	0	1.990	0.690	-0.300	0	9.3840000	0.2080000	-0.2080000	0
Kepler-1135 b	76.95705600	0.00062560	-0.00062560	0				0				0
Kepler-1135 b	76.95785700	0.00071040	-0.00071040	0	1.990	0.690	-0.300	0	9.3840000	0.2080000	-0.2080000	0
Kepler-1135 b	76.95785700	0.00071040	-0.00071040	0	1.990	0.690	-0.300	0	9.3840000	0.2080000	-0.2080000	0
Kepler-1135 b	76.95806106	0.00000863	-0.00000863	0					9.2738000			0
Kepler-1135 b					3.388	0.657	-0.294	0				
Kepler-1135 b	76.95705600	0.00062560	-0.00062560	0	2.090	0.570	-0.370	0	9.5510000	0.1890000	-0.1890000	0
Kepler-1135 b	76.95785700	0.00071040	-0.00071040	0	1.850	0.330	-0.160	0	9.3840000	0.2080000	-0.2080000	0
Kepler-1135 b	76.96110000	0.00280000	-0.00280000	0	2.070	0.730	-0.730	0	9.2724000			0
Kepler-1135 b	76.95921185	0.00051441	-0.00051441	0								
Kepler-1136 b	2.36172447	0.00000349	-0.00000349	0				0				0
Kepler-1136 b	2.36171800	0.00001500	-0.00001500	0	1.370	0.420	-0.420	0	1.2510000			0
Kepler-1136 b	2.36172433	0.00000365	-0.00000365	0	1.540	0.120	-0.150	0	1.2234000	0.0450000	-0.0450000	0
Kepler-1136 b	2.36172433	0.00000365	-0.00000365	0	1.540	0.120	-0.150	0	1.2234000	0.0450000	-0.0450000	0
Kepler-1136 b	2.36172433	0.00000365	-0.00000365	0	1.640	0.100	-0.090	0	1.2234000	0.0450000	-0.0450000	0
Kepler-1136 b	2.36172124	0.00000440	-0.00000440	0								
Kepler-1136 b	2.36172447	0.00000349	-0.00000349	0	1.530	0.110	-0.140	0	1.2167000	0.0423000	-0.0423000	0
Kepler-1136 b	2.36172433	0.00000365	-0.00000365	0	1.540	0.120	-0.150	0	1.2234000	0.0450000	-0.0450000	0
Kepler-1136 b					1.436	0.126	-0.109	0				
Kepler-1137 b					2.644	0.203	-0.508	0				
Kepler-1137 b	23.92107910	0.00013790	-0.00013790	0	2.230	1.260	-0.520	0	4.6920000	0.1350000	-0.1350000	0
Kepler-1137 b	23.92113000	0.00018000	-0.00018000	0	2.900	1.100	-1.100	0	4.8087000			0
Kepler-1137 b	23.92117039	0.00011400	-0.00011400	0								
Kepler-1137 b	23.92104080	0.00014990	-0.00014990	0	3.010	0.650	-0.730	0	5.1740000	0.1110000	-0.1110000	0
Kepler-1137 b	23.92107910	0.00013790	-0.00013790	0	2.200	0.830	-0.400	0	4.6920000	0.1350000	-0.1350000	0
Kepler-1137 b	23.92120244	0.00000699	-0.00000699	0					4.9039000			0
Kepler-1137 b	23.92107910	0.00013790	-0.00013790	0	2.230	1.260	-0.520	0	4.6920000	0.1350000	-0.1350000	0
Kepler-1137 b	23.92104080	0.00014990	-0.00014990	0				0				0
Kepler-1137 b	23.92107910	0.00013790	-0.00013790	0	2.230	1.260	-0.520	0	4.6920000	0.1350000	-0.1350000	0
Kepler-1138 b	3.17060005	0.00001019	-0.00001019	0	1.660	0.730	-0.210	0	1.5778000	0.0850000	-0.0850000	0
Kepler-1138 b					1.475	0.225	-0.186	0				
Kepler-1138 b	3.17060005	0.00001019	-0.00001019	0	1.660	0.730	-0.210	0	1.5778000	0.0850000	-0.0850000	0
Kepler-1138 b	3.17060005	0.00001019	-0.00001019	0	1.660	0.730	-0.210	0	1.5778000	0.0850000	-0.0850000	0
Kepler-1138 b	3.17058760	0.00001319	-0.00001319	0								
Kepler-1138 b	3.17059731	0.00001001	-0.00001001	0				0				0
Kepler-1138 b	3.17059800	0.00003800	-0.00003800	0	1.710	0.790	-0.790	0	1.6314000			0
Kepler-1138 b	3.17060005	0.00001019	-0.00001019	0	1.700	0.240	-0.130	0	1.5778000	0.0850000	-0.0850000	0
Kepler-1138 b	3.17059731	0.00001001	-0.00001001	0	1.690	0.180	-0.060	0	1.6686000	0.0835000	-0.0835000	0
Kepler-1139 b	0.81316672	0.00000125	-0.00000125	0	1.030	0.260	-0.080	0	1.4276000	0.0453000	-0.0453000	0
Kepler-1139 b	0.81316672	0.00000125	-0.00000125	0	1.190	0.170	-0.080	0	1.4276000	0.0453000	-0.0453000	0
Kepler-1139 b	0.81316672	0.00000125	-0.00000125	0	1.030	0.260	-0.080	0	1.4276000	0.0453000	-0.0453000	0
Kepler-1139 b	0.81316672	0.00000125	-0.00000125	0	1.030	0.260	-0.080	0	1.4276000	0.0453000	-0.0453000	0
Kepler-1139 b	0.81318040	0.00000590	-0.00000590	0	1.040	0.330	-0.330	0	1.4592000			0
Kepler-1139 b					1.042	0.067	-0.047	0				
Kepler-1139 b	0.81316909	0.00000120	-0.00000120	0								
Kepler-1139 b	0.81316636	0.00000140	-0.00000140	0				0				0
Kepler-1139 b	0.81316636	0.00000140	-0.00000140	0	1.140	0.100	-0.060	0	1.4122000	0.0501000	-0.0501000	0
Kepler-114 b	5.18856176	0.00000561	-0.00000561	0	1.000	0.110	-0.120	0	2.3655000	0.0261000	-0.0261000	0
Kepler-114 b	5.18848874	0.00000671	-0.00000671	0								
Kepler-114 b	5.18856368	0.00000637	-0.00000637	0				0				0
Kepler-114 b	5.18855617	0.00000212	-0.00000212	0					2.6148000			0
Kepler-114 b					1.330	0.064	-0.058	0				
Kepler-114 b	5.18854800	0.00002900	-0.00002900	0	1.180	0.080	-0.080	0	2.4914000			0
Kepler-114 b	5.18900000			0	1.020	0.110	-0.110	0				
Kepler-114 b	5.18856001	0.00012000	-0.00012000	0	1.180	0.840	-0.840	0				
Kepler-114 b	5.18856176	0.00000561	-0.00000561	0	1.000	0.110	-0.120	0	2.3655000	0.0261000	-0.0261000	0
Kepler-114 b	5.18856176	0.00000561	-0.00000561	0	1.000	0.110	-0.120	0	2.3655000	0.0261000	-0.0261000	0
Kepler-114 b	5.18856368	0.00000637	-0.00000637	0	1.000	0.070	-0.060	0	2.3683000	0.0297000	-0.0297000	0
Kepler-114 b	5.18856176	0.00000561	-0.00000561	0	1.320	0.040	-0.030	0	2.3655000	0.0261000	-0.0261000	0
Kepler-114 b	5.18856137	0.00000967	-0.00000966	0	1.040	0.150	-0.130	0				
Kepler-114 b	5.18854900	0.00001200	-0.00001200	0	1.260	0.130	-0.130	0	2.4350000	0.0450000	-0.0450000	0
Kepler-114 c	8.04133834	0.00000898	-0.00000901	0	1.390	0.200	-0.180	0				
Kepler-114 c	8.04133121	0.00000801	-0.00000801	0	1.700	0.050	-0.030	0	2.6319000	0.0253000	-0.0253000	0
Kepler-114 c	8.04134778	0.00000892	-0.00000892	0				0				0
Kepler-114 c	8.04144001	0.00013000	-0.00013000	0	1.360	0.780	-0.780	0				
